kernel line : count latency dram_traffic smem_bk_conflicts smem_warp gmem_access_generated gmem_warp exposed_latency warp_divergence
llama2.1.sm_70.ptx 340 : 214 5136 0 214 214 0 0 0 0 
llama2.1.sm_70.ptx 598 : 25802752 189058656 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 341 : 214 1926 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 1708 : 51840 518400 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 599 : 25802752 182459072 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 342 : 214 5136 0 214 214 0 0 0 0 
llama2.1.sm_70.ptx 1709 : 51840 466560 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 600 : 25802752 0 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 343 : 214 1926 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 344 : 214 5136 0 214 214 0 0 0 0 
llama2.1.sm_70.ptx 1711 : 51840 311040 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 602 : 25802752 270023200 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 345 : 214 1926 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 1712 : 51840 142560 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 603 : 25802752 210799808 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 346 : 214 5136 0 214 214 0 0 0 0 
llama2.1.sm_70.ptx 604 : 25802752 199606752 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 347 : 214 1926 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 1723 : 21600 216000 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 614 : 55218176 549422112 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 357 : 214 1926 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 898 : 608256 10214016 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 1728 : 21600 129600 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 619 : 55218176 430983392 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 51 : 100864 606880 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 1160 : 608256 4236320 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 362 : 214 5136 0 214 214 0 0 0 0 
llama2.1.sm_70.ptx 903 : 608256 15358720 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 1216 : 608256 4320480 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 107 : 15204000 6314479104 36864000 0 0 1900500 475125 0 0 
llama2.1.sm_70.ptx 1189 : 608256 4863200 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 364 : 214 5136 0 214 214 0 0 0 0 
llama2.1.sm_70.ptx 905 : 608256 5547296 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 1731 : 21600 216000 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 622 : 55218176 16616964928 109695552 0 0 3451136 1725568 0 0 
llama2.1.sm_70.ptx 54 : 56736 392832 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 1163 : 608256 16852608 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 1474 : 608256 4473120 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 365 : 214 1926 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 906 : 608256 4944608 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 1736 : 13824 124416 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 627 : 55218176 5210780224 0 0 0 3451136 1725568 0 0 
llama2.1.sm_70.ptx 59 : 56736 356160 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 1168 : 608256 5132768 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 370 : 214 5136 0 214 214 0 0 0 0 
llama2.1.sm_70.ptx 911 : 608256 4255328 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 114 : 15204000 150968096 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 1196 : 608256 4531616 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 1480 : 1824768 28484945 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 371 : 214 1926 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 912 : 608256 4278272 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 1482 : 608256 5399360 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 373 : 214 1926 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 374 : 214 5136 0 214 214 0 0 0 0 
llama2.1.sm_70.ptx 915 : 5202 33567 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 1741 : 13824 82944 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 632 : 55218176 554455872 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 64 : 56736 8474112 0 0 0 3546 1773 0 0 
llama2.1.sm_70.ptx 1173 : 608256 17173152 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 118 : 15204352 95484736 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 1200 : 608256 4528704 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 1484 : 1824768 23237614 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 375 : 214 1926 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 916 : 5202 33489 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 376 : 214 5136 0 214 214 0 0 0 0 
llama2.1.sm_70.ptx 917 : 5202 33983 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 1486 : 608256 5422976 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 377 : 214 1926 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 708 : 24899584 7140345920 49504576 0 0 1556224 778112 0 0 
llama2.1.sm_70.ptx 140 : 512000 3392256 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 1249 : 594 14256 0 594 594 0 0 0 0 
llama2.1.sm_70.ptx 1819 : 76032 700832 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 710 : 24899584 193341920 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 142 : 512000 3420896 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 1251 : 594 3564 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 713 : 24899584 261958144 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 145 : 512000 4006784 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 1254 : 594 3564 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 1823 : 76032 456192 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 714 : 24899584 262442304 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 146 : 512000 5384160 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 1255 : 594 14256 0 594 594 0 0 0 0 
llama2.1.sm_70.ptx 715 : 24899584 1686283136 0 0 0 1556224 778112 0 0 
llama2.1.sm_70.ptx 147 : 512000 5162144 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 1256 : 594 3564 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 1826 : 76032 456192 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 717 : 24899584 194170304 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 1258 : 594 14256 0 594 594 0 0 0 0 
llama2.1.sm_70.ptx 1829 : 76032 760320 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 720 : 24899584 254661056 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 1261 : 594 14256 0 594 594 0 0 0 0 
llama2.1.sm_70.ptx 1843 : 76032 8004192 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 734 : 77408256 1155849414 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 1849 : 76032 11377696 0 0 0 4752 2376 0 0 
llama2.1.sm_70.ptx 740 : 25802752 192996928 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 1851 : 76032 456192 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 742 : 77408256 1161966643 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 744 : 25802752 190934656 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 746 : 77408256 1159592144 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 748 : 25802752 189629120 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 1859 : 76032 304128 0 0 0 4752 2376 0 0 
llama2.1.sm_70.ptx 750 : 77408256 1146893084 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 752 : 25802752 193284672 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 1862 : 76032 380160 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 753 : 25802752 175143986 0 0 0 0 0 0 806336 
llama2.1.sm_70.ptx 756 : 806336 6112787 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 759 : 806336 5848344 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 760 : 806336 8009246 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 761 : 806336 8284923 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 762 : 806336 3823403 0 0 0 806336 806336 0 0 
llama2.1.sm_70.ptx 765 : 25802752 180491520 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 784 : 14256 42768 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 785 : 14256 42768 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 786 : 14256 42768 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 787 : 14256 42768 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 1328 : 608256 3533216 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 788 : 14256 42768 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 1329 : 608256 3649536 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 789 : 14256 85536 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 1330 : 608256 3649536 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 790 : 14256 85536 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 791 : 14256 85536 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 792 : 14256 85536 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 793 : 14256 85536 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 794 : 14256 128304 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 795 : 14256 85536 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 796 : 14256 85536 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 797 : 14256 85536 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 798 : 14256 85536 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 799 : 14256 128304 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 800 : 14256 85536 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 801 : 14256 128304 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 809 : 14256 85536 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 813 : 14256 2188296 0 0 0 1782 594 0 0 
llama2.1.sm_70.ptx 820 : 14256 85536 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 823 : 14256 85536 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 828 : 14256 85536 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 832 : 14256 2490768 1024 0 0 1188 594 0 0 
llama2.1.sm_70.ptx 837 : 14256 128304 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 839 : 14256 128304 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 841 : 14256 85536 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 845 : 14256 128304 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 851 : 14256 57024 0 0 0 1782 594 0 0 
llama2.1.sm_70.ptx 853 : 14256 142560 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 867 : 14256 71280 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 1080 : 608256 3857920 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 935 : 5202 0 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 946 : 62424 374544 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 950 : 62424 374544 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 957 : 62424 624240 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 958 : 62424 1186056 0 0 0 7128 7128 0 0 
llama2.1.sm_70.ptx 960 : 62424 374544 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 963 : 62424 1493640 0 0 0 62424 7128 0 0 
llama2.1.sm_70.ptx 965 : 62424 374544 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 968 : 62424 624240 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 969 : 62424 1186056 0 0 0 7128 7128 0 0 
llama2.1.sm_70.ptx 971 : 62424 374544 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 974 : 62424 1493640 0 0 0 62424 7128 0 0 
llama2.1.sm_70.ptx 976 : 62424 374544 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 979 : 62424 624240 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 980 : 62424 1186056 0 0 0 7128 7128 0 0 
llama2.1.sm_70.ptx 982 : 62424 374544 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 985 : 62424 1493640 0 0 0 62424 7128 0 0 
llama2.1.sm_70.ptx 987 : 62424 374544 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 990 : 62424 624240 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 991 : 62424 561816 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 992 : 62424 624240 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 993 : 62424 374544 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 994 : 62424 286110 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 997 : 5202 31212 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 998 : 5202 26010 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 1053 : 5202 546210 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 1054 : 5202 228888 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 1055 : 5202 31212 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 1056 : 5202 31212 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 1057 : 5202 46818 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 1058 : 5202 20808 0 594 594 0 0 0 0 
llama2.1.sm_70.ptx 1059 : 5202 46818 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 1060 : 5202 31212 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 1061 : 5202 0 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 1062 : 5202 26010 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 1085 : 5202 31212 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 1086 : 5202 52248 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 1091 : 608256 5459136 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 1092 : 608256 5017952 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 44 : 100864 816256 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 1153 : 608256 4819936 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 57 : 56736 8640672 0 0 0 3546 1773 0 0 
llama2.1.sm_70.ptx 1166 : 608256 4787264 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 1167 : 608256 5102400 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 1169 : 608256 5099040 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 62 : 56736 367264 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 1171 : 608256 4823904 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 66 : 56736 340416 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 1175 : 608256 4877632 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 1198 : 608256 4521568 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 1201 : 608256 4467776 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 94 : 15204352 160818432 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 1203 : 608256 16403264 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 96 : 15204352 195321376 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 1205 : 608256 4497888 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 97 : 15204352 150466208 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 1206 : 608256 4466912 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 99 : 15204352 120243104 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 1208 : 608256 4381088 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 100 : 15204352 157432832 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 1209 : 608256 4338656 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 104 : 15204000 119261280 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 1213 : 608256 6154592 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 106 : 15204000 158483040 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 1215 : 608256 4375072 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 1217 : 608256 6055872 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 109 : 15204000 106581376 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 1218 : 608256 4656510 0 0 0 0 0 0 19008 
llama2.1.sm_70.ptx 1220 : 19008 190549 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 1225 : 608256 3649536 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 1226 : 608256 3552756 0 0 0 0 0 0 594 
llama2.1.sm_70.ptx 1323 : 608256 3551828 0 0 0 0 0 0 594 
llama2.1.sm_70.ptx 1232 : 594 3564 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 1233 : 594 3564 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 1236 : 594 3564 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 1241 : 594 3564 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 1242 : 594 3564 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 1243 : 594 14256 0 594 594 0 0 0 0 
llama2.1.sm_70.ptx 137 : 512000 7553856 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 1246 : 594 14256 0 594 594 0 0 0 0 
llama2.1.sm_70.ptx 141 : 512000 4718016 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 1250 : 594 3564 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 143 : 512000 0 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 1252 : 594 14256 0 594 594 0 0 0 0 
llama2.1.sm_70.ptx 1253 : 594 3564 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 148 : 512000 93869792 186496 0 0 32000 16000 0 0 
llama2.1.sm_70.ptx 1257 : 594 3564 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 150 : 512000 3172480 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 1259 : 594 3564 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 1260 : 594 3564 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 153 : 512000 3334080 0 0 0 0 0 0 0 
llama2.1.sm_70.ptx 1262 : 594 3564 0 0 0 0 0 0 0 
