kernel line : count latency dram_traffic smem_bk_conflicts smem_warp gmem_access_generated gmem_warp exposed_latency warp_divergence
ResNet.2.sm_70.ptx 1157 : 110592 663552 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 3514 : 27648 248881 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 1599 : 2097152 326623424 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 3956 : 110592 995328 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 1598 : 2097152 18874368 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 3955 : 110592 1034274 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 1595 : 2097152 18882336 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 6309 : 2097152 10487040 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 3952 : 110592 997981 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 1594 : 2097152 14678336 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 5874 : 2097152 18874368 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 1160 : 110592 995328 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 3517 : 27648 248832 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 1438 : 110592 552995 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 6152 : 442368 4485983 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 5873 : 2097152 317271808 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 1159 : 110592 995328 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 3516 : 27648 5771676 0 0 0 27648 27648 0 0 
ResNet.2.sm_70.ptx 1437 : 110592 663552 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 6151 : 442368 4599767 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 5870 : 2097152 14679968 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 1156 : 110592 995328 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 3513 : 27648 4430115 0 0 0 27648 27648 0 0 
ResNet.2.sm_70.ptx 1434 : 110592 663552 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 6148 : 442368 4021998 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 5869 : 2097152 20997760 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 1155 : 110592 995328 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 3512 : 27648 248832 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 1433 : 110592 17731170 864 0 0 110592 65536 0 0 
ResNet.2.sm_70.ptx 6147 : 442368 3981312 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 5868 : 2097152 12448704 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 1154 : 110592 663552 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 3511 : 27648 286848 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 1432 : 110592 995470 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 6146 : 442368 2654208 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 5867 : 2097152 12456256 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 1153 : 110592 663552 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 3510 : 27648 259200 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 1431 : 110592 25605886 0 0 0 71168 65536 0 0 
ResNet.2.sm_70.ptx 6145 : 442368 3981312 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 5866 : 2097152 12933344 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 1152 : 110592 1105920 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 3509 : 27648 248832 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 1430 : 110592 22533775 0 0 0 110592 65536 0 0 
ResNet.2.sm_70.ptx 6144 : 442368 3981312 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 5865 : 2097152 13433696 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 1151 : 110592 995328 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 3508 : 27648 248832 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 6143 : 442368 2654208 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 5864 : 2097152 14896032 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 1150 : 110592 1077566 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 3507 : 27648 276480 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 1428 : 110592 1105837 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 6142 : 442368 2654208 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 5863 : 2097152 19367232 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 1149 : 110592 996034 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 3506 : 27648 248832 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 1427 : 110592 995328 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 6141 : 442368 4423680 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 5862 : 2097152 14187200 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 1148 : 110592 663552 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 3505 : 27648 276480 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 1426 : 110592 1103641 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 6140 : 442368 3981312 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 1425 : 110592 1002373 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 6139 : 442368 3981312 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 1424 : 110592 1066781 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 6138 : 442368 3981312 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 1423 : 110592 1131674 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 6137 : 442368 2654208 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 1422 : 110592 773996 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 6136 : 442368 3981312 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 1421 : 110592 995328 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 6135 : 442368 3981312 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 1420 : 110592 774061 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 6134 : 442368 2654208 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 1419 : 110592 995328 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 6133 : 442368 2654208 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 1418 : 110592 1105837 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 6132 : 442368 4423680 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 1417 : 110592 995328 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 6131 : 442368 3981312 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 1416 : 110592 1105837 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 6130 : 442368 4270484 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 1415 : 110592 995328 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 6129 : 442368 4145983 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 1414 : 110592 1105837 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 6128 : 442368 2654208 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 1413 : 110592 995328 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 6127 : 442368 3981312 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 1412 : 110592 1105920 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 6126 : 442368 2654208 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 1411 : 110592 995328 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 6125 : 442368 3981312 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 1410 : 110592 1112696 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 6124 : 442368 3096576 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 3767 : 663552 3317760 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 1409 : 110592 1153964 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 6123 : 442368 3981312 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 3766 : 663552 3981312 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 1408 : 110592 1106158 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 6122 : 442368 3026163 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 1407 : 110592 1160978 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 6121 : 442368 3981312 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 1406 : 110592 1000104 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 6120 : 442368 2904096 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 3763 : 663552 3981312 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 1405 : 110592 995328 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 6119 : 442368 3787873 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 3762 : 663552 201010401 3456 0 0 641024 65536 0 0 
ResNet.2.sm_70.ptx 1404 : 110592 663552 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 6118 : 442368 3096576 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 3761 : 663552 5976078 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 1403 : 110592 995328 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 6117 : 442368 3981312 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 3760 : 663552 221417021 0 0 0 196608 65536 0 0 
ResNet.2.sm_70.ptx 1402 : 110592 995328 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 6116 : 442368 2965899 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 3759 : 663552 181550672 0 0 0 90112 65536 0 0 
ResNet.2.sm_70.ptx 1401 : 110592 663552 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 6115 : 442368 4042341 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 3758 : 663552 5971968 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 1400 : 110592 663552 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 6114 : 442368 2799739 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 3757 : 663552 6635520 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 1399 : 110592 1105920 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 6113 : 442368 2654208 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 3756 : 663552 5971968 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 1398 : 110592 995328 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 3755 : 663552 6635520 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 1397 : 110592 995328 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 6111 : 442368 0 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 3754 : 663552 5971968 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 1396 : 110592 995328 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 6110 : 442368 3981312 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 3753 : 663552 6635520 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 1395 : 110592 663552 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 6109 : 442368 2654208 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 3752 : 663552 5971968 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 1394 : 110592 995328 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 6108 : 442368 2799753 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 3751 : 663552 6635520 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 1393 : 110592 995328 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 6107 : 442368 2654208 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 3750 : 663552 5971968 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 5370 : 1511808 19650123 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 283 : 1280 6400 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 2640 : 276480 1658880 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 4997 : 2097152 19108320 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 1392 : 110592 663552 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 6106 : 442368 2654208 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 3749 : 663552 5971968 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 1391 : 110592 663552 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 6105 : 442368 2799753 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 3748 : 663552 7361450 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 1390 : 110592 1105920 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 6104 : 442368 3981312 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 3747 : 663552 6635520 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 1389 : 110592 995328 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 3746 : 663552 6179944 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 1388 : 110592 1073496 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 6102 : 2097152 8353577 0 0 0 0 0 0 65536 
ResNet.2.sm_70.ptx 3745 : 663552 6635520 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 1387 : 110592 1000104 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 6101 : 2097152 13269344 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 3744 : 663552 5971968 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 1386 : 110592 663696 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 6100 : 2097152 325337728 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 3743 : 663552 5973120 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 1385 : 110592 995328 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 6099 : 2097152 18874368 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 3742 : 663552 7466638 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 1384 : 110592 663552 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 6098 : 2097152 317300544 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 3741 : 663552 6964466 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 1383 : 110592 1034412 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 6097 : 2097152 19161088 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 3740 : 663552 6251964 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 1382 : 110592 665796 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 6096 : 2097152 19068224 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 3739 : 663552 4654868 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 1381 : 110592 776768 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 6095 : 2097152 14636576 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 3738 : 663552 5981972 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 1380 : 110592 997952 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 6094 : 2097152 21058592 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 3737 : 663552 4644864 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 1379 : 110592 668944 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 6093 : 2097152 12678240 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 3736 : 663552 5971968 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 1378 : 110592 995472 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 6092 : 2097152 12834240 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 3735 : 663552 5971968 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 1377 : 110592 924108 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 6091 : 2097152 12633344 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 3734 : 663552 5971968 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 1376 : 110592 810604 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 6090 : 2097152 12880768 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 3733 : 663552 3981312 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 1375 : 110592 1031788 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 6089 : 2097152 13579072 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 3732 : 663552 5971968 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 1374 : 110592 702780 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 6088 : 2097152 15163616 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 3731 : 663552 5971968 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 1373 : 110592 999816 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 6087 : 2097152 24608032 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 3730 : 663552 3981312 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 1372 : 110592 700020 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 6086 : 2097152 23705760 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 3729 : 663552 3981312 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 1370 : 110592 0 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 3727 : 663552 5971968 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 1369 : 110592 995328 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 3726 : 663552 5971968 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 1368 : 110592 663552 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 3725 : 663552 5971968 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 1367 : 110592 700012 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 3724 : 663552 3981312 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 1366 : 110592 663552 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 3723 : 663552 5971968 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 1365 : 110592 663552 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 3722 : 663552 5971968 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 1364 : 110592 700012 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 3721 : 663552 3981312 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 1363 : 110592 995328 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 3720 : 663552 3981312 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 1361 : 2097152 10024812 0 0 0 0 0 0 65536 
ResNet.2.sm_70.ptx 3718 : 663552 5971968 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 1360 : 2097152 13272320 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 3717 : 663552 5971968 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 1359 : 2097152 325368768 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 3716 : 663552 5991976 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 1358 : 2097152 18874368 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 3715 : 663552 3981312 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 1357 : 2097152 317289920 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 3714 : 663552 5971968 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 1356 : 2097152 19151104 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 3713 : 663552 5971968 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 1355 : 2097152 19062912 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 6069 : 2097152 10634464 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 3712 : 663552 4644864 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 1354 : 2097152 14635200 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 3711 : 663552 5971968 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 1353 : 2097152 21062880 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 3710 : 663552 3981312 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 5330 : 1511808 13606272 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 243 : 1280 6400 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 2600 : 2097152 14847456 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 4957 : 557056 5033647 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 1352 : 2097152 12672832 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 3709 : 663552 5981972 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 5329 : 1511808 13606458 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 242 : 1280 7680 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 2599 : 2097152 16894496 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 4956 : 557056 5580255 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 1351 : 2097152 12810560 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 3708 : 663552 3981312 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 5328 : 1511808 14739756 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 241 : 1280 11520 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 2598 : 2097152 23582048 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 4955 : 557056 5034727 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 1350 : 2097152 12635808 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 3707 : 663552 5971968 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 5327 : 1511808 9637590 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 240 : 1280 7680 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 2597 : 2097152 23782048 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 4954 : 557056 5576046 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 1349 : 2097152 12898720 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 3706 : 663552 4644864 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 1348 : 2097152 13599584 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 3705 : 663552 6001980 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 1347 : 2097152 15186976 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 3704 : 663552 3981312 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 5324 : 2080768 3484662 0 0 0 0 0 0 65024 
ResNet.2.sm_70.ptx 237 : 1280 0 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 4951 : 557056 5061314 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 1346 : 2097152 24695680 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 3703 : 663552 6210796 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 5323 : 2080768 18727168 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 236 : 1280 7680 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 4950 : 557056 5081014 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 1345 : 2097152 23674784 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 3702 : 663552 4644864 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 5322 : 2080768 12484864 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 235 : 1280 16640 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 4949 : 557056 6403583 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 1344 : 2097152 14756864 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 3701 : 663552 5971968 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 219 : 1280 11520 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 4933 : 557056 3403605 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 1328 : 2097152 10601600 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 3685 : 2097152 13337632 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 1164 : 110592 1077566 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 2268 : 276480 57453131 0 0 0 86016 65536 0 0 
ResNet.2.sm_70.ptx 2262 : 276480 2764800 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 2244 : 276480 1658880 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 1135 : 110592 663552 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 3492 : 27648 165888 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 2243 : 276480 2488320 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 1134 : 110592 704671 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 3491 : 27648 248832 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 2242 : 276480 2488320 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 1133 : 110592 995328 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 3490 : 27648 248832 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 2240 : 276480 1658880 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 1131 : 2097152 9938911 0 0 0 0 0 0 65536 
ResNet.2.sm_70.ptx 3488 : 27648 248832 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 2239 : 276480 2488320 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 1130 : 2097152 13362880 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 2238 : 276480 2764800 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 1129 : 2097152 326597056 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 2237 : 276480 2488320 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 1128 : 2097152 18874368 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 2236 : 276480 2690652 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 1127 : 2097152 317250368 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 3484 : 27648 167060 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 2235 : 276480 2493348 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 1126 : 2097152 18966848 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 2234 : 276480 1658880 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 1125 : 2097152 18893312 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 3482 : 27648 0 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 2233 : 276480 2488320 0 0 0 0 0 0 0 
ResNet.2.sm_70.ptx 1124 : 2097152 14680736 0 0 0 0 0 0 0 
